train_loss,train_f1
0.07280842927591767,0.2522593095686214
0.04644038983383354,0.38016871952153586
0.04355675691466436,0.4111830749251582
0.041846550767337676,0.4327690010403186
0.04015968562637541,0.44655687355466916
0.03898866748844513,0.4602036691977939
0.03801054744842675,0.47288390173536776
0.03722876268902849,0.4791293876226066
0.036407706061472096,0.4867967101257006
0.03608036551137791,0.4947055574733693
0.03536376041175863,0.5014486413175971
0.034673967431233126,0.5070404918803283
0.03417205504041748,0.5125074783370586
0.033680893109694486,0.518521274931302
0.03345210241204438,0.5206491351870493
