train_loss,train_f1
0.07294619747739946,0.2708510528630683
0.04082718390831663,0.49644565696964144
0.033105528631511436,0.5679113491280492
0.029083464019974022,0.6061605266261862
0.02671890415342821,0.6342975337426641
0.024818796021104785,0.6534321514944332
0.023598886173300415,0.6708513830363728
0.022281450643547526,0.6835823558020594
0.021264700337107093,0.6951671123445534
0.020700315052081975,0.7049338026437775
0.01970124393906372,0.7145182857121002
0.0191188915927845,0.7227702822998355
0.018458579034384286,0.7289165773795462
0.017962810346063944,0.7357556622717825
0.01761976800398735,0.7436062289473253
