train_loss,train_f1
0.0789088358545982,0.188421972521195
0.049148783200983086,0.3731911379556096
0.0438911769910201,0.4283971021960692
0.04136864611346463,0.4599034323126823
0.03912266206001094,0.48482233836638533
0.03765490957635803,0.5001945165152403
0.03625948554601274,0.5178139812737573
0.0352325092610767,0.5305568679245536
0.03420069835174053,0.5404112219849045
0.033690206635439764,0.5486940838936066
0.03270644165773094,0.5597197693323055
0.032283556777718846,0.5667430010722089
0.03131454053634891,0.5759524882027958
0.030992285242451192,0.580494211108697
0.030422868516734702,0.5864561054686509
