train_loss,train_f1
0.08177789835859317,0.3365529759814385
0.023146802072749408,0.6938139284691063
0.0176337485232982,0.7641256557306635
0.015142585943063858,0.7976730411395978
0.013398156825448223,0.8205375088892275
0.01238865160201357,0.8370865408898687
0.011241502154746213,0.851353295811841
0.010582470519704332,0.8596548993029857
0.009971589959656668,0.8685642681512064
0.009423806481448907,0.8767358743168456
0.00892348291851185,0.8830770041470822
0.0086865563241989,0.8883561834828684
0.008378108893491009,0.8934582582833387
0.008019163856405722,0.8965554872404201
0.007634461922438533,0.9039271624164967
