train_loss,train_f1
0.06108660889815968,0.4303800976053195
0.019506322466352664,0.7381863241650384
0.01546001168664299,0.7927350840580369
0.013607574603309492,0.8202807271788989
0.012165640192262992,0.8394929320645573
0.011129570507142033,0.8534296321736119
0.010519734269940567,0.8632263353208373
0.009800180501845529,0.8732088776441997
0.00940491530904486,0.8788067328950567
0.00869090710965408,0.887857826395221
0.008349438728330919,0.8927645718554738
0.008303819234780534,0.8950084970793313
0.007807213171502096,0.9004441837093325
0.00755739940527976,0.9058615875470429
0.007265070621357968,0.90886871896434
