train_loss,train_f1
0.08596751750729988,0.15802843302590147
0.05089501474163511,0.354762809424572
0.044121719320891435,0.4242393970916881
0.041146565035930116,0.4588704215026481
0.0394521277195462,0.48394786276700363
0.037468858287316706,0.5031590878477136
0.036191331976868045,0.5173947207796127
0.03497934526128919,0.5331795194800376
0.033776241571511136,0.5430202005249255
0.033061387963149634,0.5536223268984394
0.0321997441218884,0.562682205275482
0.03157837511212559,0.5718850264811993
0.03118824332538043,0.5775967888920412
0.030485519291146297,0.5869407532467511
0.029800611457764564,0.5922576091200416
