F1
0.9523809523809523
0.8023255813953488
0.4210526315789474
0.5714285714285715
0.7741935483870968
0.7297297297297297
0.9743589743589743
0.3636363636363636
0.8372093023255814
0.19354838709677422
0.9534883720930233
0.5714285714285714
0.6545454545454545
0.0
0.723404255319149
0.7213114754098361
0.576271186440678
0.7333333333333334
0.49350649350649345
0.6060606060606061
0.15
0.6035502958579881
0.8059701492537312
0.9189189189189189
0.9382716049382716
0.8771929824561403
0.6111111111111112
0.5625000000000001
0.7169811320754718
0.5937499999999999
0.2222222222222222
0.43181818181818177
0.7727272727272727
0.9411764705882353
0.9818181818181818
0.8301886792452831
0.0
0.888888888888889
0.7368421052631579
0.22222222222222224
0.4999999999999999
0.6451612903225806
0.5714285714285714
0.2
0.26666666666666666
0.9090909090909091
0.0
0.6176470588235293
0.4
0.7567567567567567
0.5961538461538461
0.2978723404255319
0.36
0.24390243902439027
0.5185185185185185
0.7272727272727272
0.6666666666666666
0.6428571428571429
0.0
0.5090909090909091
0.627450980392157
0.7755102040816326
0.42857142857142855
0.8372093023255813
0.4
0.0
0.8837209302325582
0.0
0.9642857142857143
0.5
0.7676767676767676
0.8055555555555555
0.9066666666666667
0.1791044776119403
0.6857142857142857
0.20289855072463767
0.4583333333333333
0.9285714285714286
1.0
0.21818181818181817
0.5671641791044775
0.5945945945945946
0.08264462809917356
0.9285714285714286
0.0
0.6285714285714286
0.4878048780487805
0.7826086956521738
0.8837209302325582
0.9473684210526316
0.923076923076923
0.7419354838709677
0.6666666666666666
0.8333333333333333
0.7272727272727272
0.0
0.8474576271186441
0.5818181818181818
0.5145631067961165
0.1408450704225352
0.5964912280701754
0.6229508196721312
0.6440677966101694
0.0
0.7741935483870968
0.8421052631578948
0.08403361344537814
0.0
0.9500000000000001
0.9166666666666666
0.8125000000000001
0.6216216216216216
0.0
0.32
0.0
0.0
0.375
0.2608695652173913
0.5714285714285714
0.6779661016949153
0.6874999999999999
0.8387096774193549
0.8529411764705882
0.0
0.9375
0.43902439024390244
0.9
0.8085106382978723
0.8863636363636364
0.9268292682926829
0.2809917355371901
0.6086956521739131
0.4251968503937008
