train_loss,train_f1
0.08017736547090412,0.21971621406201788
0.04852908531885792,0.36762900069961385
0.04409831995084246,0.40317999176851477
0.04217999475016554,0.42647217001898846
0.040860061445797555,0.4415432210483741
0.039551349530263985,0.4525298460495677
0.038369827413447154,0.4654082290080093
0.037914187393186166,0.47209768150765347
0.03667843183755566,0.48245381017435
0.03643813643021386,0.48942403062207684
0.03579070878830795,0.49666472730827355
0.035483773112210314,0.49863962446109744
0.03438087383268298,0.5072419494895096
0.03431549594818312,0.5113371055408455
0.033874028632212505,0.5143920918470399
