train_loss,train_f1
0.07034474832727483,0.2052336375997031
0.04829328018029788,0.37387372561120097
0.043689752428914104,0.42748271514984937
0.04046053366607867,0.4610836027776837
0.03865028493453352,0.4856190731360223
0.03697090978851062,0.5040120601437336
0.03589885976324569,0.5197534322535513
0.034867606098061235,0.5310400906291077
0.03380470667251254,0.5421529333048036
0.033031105918070014,0.552220057562619
0.03235148249331375,0.5617187072864146
0.03188750279867325,0.5675923059173036
0.031209674137337242,0.5761520300779506
0.030535516291760382,0.5838833377374227
0.03004877357701512,0.5886288730829834
