train_loss,train_f1
0.07004915177099223,0.24730087739175302
0.04124327976965041,0.4405696245903731
0.0356117832615374,0.49943886983110886
0.03222834517429902,0.5362748844306562
0.030640266404365506,0.5592460578089419
0.028950465847900737,0.5818911055594136
0.02772085147911025,0.5940568317724001
0.02636645886598861,0.6107163126466573
0.025827968440092088,0.6209278361562348
0.025180123992177523,0.6301888332486854
0.024289640652215803,0.6429498229732367
0.02352587844125859,0.6514623301268707
0.023102448827901526,0.6597624100890966
0.022547761921711835,0.66512291811217
0.02200166975843201,0.6723747785744987
